Title,Author,Rating,Language,Rating Count,Release Date,Genre,Rating Count Scaled,Rating Count Weighted
The Echo Maker,Richard Powers,3.38,eng,7087,2006,"Fiction;Mystery;Novels;Literary Fiction;Literature;Contemporary;Psychology;Book Club;The United States Of America;Literature,American",0.00151971717208627,1.51971717208627
Power vs. Force,David R. Hawkins,4.2,en-US,7167,2002,"Psychology;Nonfiction;Spirituality;Self Help;Philosophy;Science;Self Help,Personal Development;Business;Health;Leadership",0.00153711768357431,1.53711768357431
The Power of Art,Simon Schama,3.88,en-US,15804,2006,"Art;Nonfiction;History;Art,Art History;Philosophy;Design;Biography;Art,Art Design;Reference;Cultural",0.00341572040510131,3.41572040510131
Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,eng,4936,2002,"History;Nonfiction;Biography;War,Military Fiction;Autobiography,Memoir;War,World War II;War;Military,Military History;North American Hi...,American History;Biography,Autobiography",0.00105186091945173,1.05186091945173
A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age,William Manchester,3.85,eng,9807,1993,"History;Nonfiction;Historical,Medieval;History,European History;History,Medieval History;Historical;History,World History;Academic,School;Religion;Audiobook",0.00211133456267947,2.11133456267947
The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester,4.48,eng,240,1988,"Biography;History;Nonfiction;Politics;War,World War II;Biography Memoir;War;European Literature,British Literature;History,European History;History,World History",3.04508951040616E-05,0.0304508951040616
The Glory and the Dream: A Narrative History of America 1932-72,William Manchester,4.43,eng,1429,1984,"History;Nonfiction;North American Hi...,American History;Politics;Literature,American;American,Americana;Historical;The United States Of America;War,World War II;Audiobook",0.000289065997094985,0.289065997094985
The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester,4.42,en-US,335,1983,"Biography;History;Nonfiction;Politics;Biography Memoir;War;European Literature,British Literature;History,World History;Historical;History,European History",5.11140024961034E-05,0.0511140024961034
The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932,William Manchester,4.42,eng,9659,1984,"Biography;History;Nonfiction;Politics;Biography Memoir;War;European Literature,British Literature;History,World History;Historical;History,European History",0.00207914361642661,2.07914361642661
Moon-Flash (Kyreol  #1-2),Patricia A. McKillip,3.74,eng,348,2005,Science Fiction;Fantasy;Fiction;Young Adult;Science Fiction Fantasy;Speculative Fiction,5.39415856129091E-05,0.0539415856129091
Harrowing the Dragon,Patricia A. McKillip,3.94,eng,1602,2006,"Fantasy;Short Stories;Fiction;Fantasy,Dragons;Anthologies;Fantasy,Fairy Tales;Adult;Science Fiction Fantasy;Fantasy,High Fantasy;Adventure",0.000326694603187861,0.326694603187861
Cygnet (Cygnet  #1-2),Patricia A. McKillip,4.07,en-US,543,2007,"Fantasy;Fiction;Fantasy,High Fantasy;Fantasy,Dragons;Young Adult;Science Fiction Fantasy;Family",9.63553323649949E-05,0.0963553323649949
Solstice Wood (Winter Rose  #2),Patricia A. McKillip,3.76,eng,1715,2007,"Fantasy;Fiction;Fantasy,Urban Fantasy;Science Fiction Fantasy;Fairies,Fae;Magical Realism;Fantasy,Magic;Young Adult;Fantasy,Fairy Tales;Adult",0.00035127282566471,0.35127282566471
Od Magic,Patricia A. McKillip,3.98,eng,3140,2006,"Fantasy;Fiction;Fantasy,Magic;Young Adult;Science Fiction Fantasy;Adult;Fantasy,High Fantasy;Audiobook;Adult Fiction;Speculative Fiction",0.000661219436545337,0.661219436545337
25 Ways to Win with People: How to Make Others Feel Like a Million Bucks,John C. Maxwell/Les Parrott III,4.11,eng,1710,2005,"Leadership;Business;Nonfiction;Self Help;Self Help,Personal Development;Psychology;Relationships;Language,Communication;Christian;Social",0.000350185293696708,0.350185293696708
Thornhold (The Harpers  #16; Songs & Swords  #4),Elaine Cunningham,3.67,eng,1023,2011,"Dungeons and Dragons,Forgotten Realms;Fantasy;Fiction;Role Playing Games,Dungeons and Dragons;Fantasy,High Fantasy;Anthologies,Collections;Science Fiction Fantasy;Audiobook;Adventure;Young Adult",0.000200758401293206,0.200758401293206
The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3),Elaine Cunningham,3.98,en-GB,164,2007,"Dungeons and Dragons,Forgotten Realms;Fantasy;Role Playing Games,Dungeons and Dragons;Anthologies;Fiction;Short Stories;Fantasy,High Fantasy",1.39204091904282E-05,0.0139204091904282
Basin and Range,John McPhee,4.19,eng,2781,1982,"Science;Nonfiction;Science,Geology;Environment,Nature;History;Science,Natural History;Travel;Environment;Science,Geography;Writing,Essays",0.000583134641242779,0.583134641242779
The Deltoid Pumpkin Seed,John McPhee,3.95,eng,380,1992,"Nonfiction;Science;History;Science,Technology;Writing,Essays",6.09017902081232E-05,0.0609017902081232
Assembling California,John McPhee,4.17,eng,1595,1994,"Science;Nonfiction;Science,Geology;Environment,Nature;History;Science,Natural History;Science,Geography;Writing,Essays;Travel;Environment",0.000325172058432658,0.325172058432658
Master of Swords (Mageverse #4),Angela Knight,4.2,eng,2801,2006,"Romance,Paranormal Romance;Romance;Fantasy,Paranormal;Fantasy;Paranormal,Vampires;Fantasy,Magic;Paranormal,Witches;Fiction;Fantasy,Dragons;Romance,M F Romance",0.000587484769114788,0.587484769114788
Master of the Night (Mageverse #1),Angela Knight,3.88,eng,4637,2004,"Romance,Paranormal Romance;Fantasy,Paranormal;Romance;Paranormal,Vampires;Fantasy;Fantasy,Magic;Fiction;Adult Fiction,Erotica;Fantasy,Urban Fantasy;Adult",0.000986826507765196,0.986826507765196
Master of Wolves (Mageverse  #3),Angela Knight,4.17,eng,3798,2006,"Romance,Paranormal Romance;Fantasy,Paranormal;Romance;Fantasy;Paranormal,Vampires;Paranormal,Shapeshifters;Shapeshifters,Werewolves;Fantasy,Magic;Contemporary;Fantasy,Urban Fantasy",0.000804338643534427,0.804338643534427
Captive Dreams,Angela Knight/Diane Whiteside,3.91,en-US,1354,2006,"Romance;Fantasy;Fantasy,Paranormal;Romance,Paranormal Romance;Adult Fiction,Erotica;Anthologies;Science Fiction;Science Fiction,Time Travel;Fiction;Romance,Erotic Romance",0.000272753017574952,0.272753017574952
Master of Dragons (Mageverse #5),Angela Knight,4.22,eng,3190,2007,"Romance,Paranormal Romance;Fantasy,Paranormal;Romance;Fantasy;Fantasy,Dragons;Paranormal,Vampires;Fantasy,Magic;Paranormal,Shapeshifters;Fiction;Paranormal,Witches",0.000672094756225359,0.672094756225359
Master of the Moon (Mageverse #2),Angela Knight,4.14,eng,2882,2005,"Romance,Paranormal Romance;Fantasy,Paranormal;Romance;Fantasy;Paranormal,Vampires;Paranormal,Shapeshifters;Fairies,Fae;Fantasy,Magic;Fiction;Shapeshifters,Werewolves",0.000605102786996424,0.605102786996424
Jane's Warlord (Warlord #1),Angela Knight,3.97,eng,2552,2004,"Romance;Science Fiction,Time Travel;Romance,Paranormal Romance;Fantasy,Paranormal;Science Fiction;Adult Fiction,Erotica;Fantasy;Futuristic;Romance,Science Fiction Romance;Romance,Erotic Romance",0.000533325677108279,0.533325677108279
Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.9,eng,3681,2007,"Romance,Paranormal Romance;Anthologies;Fantasy,Paranormal;Romance;Fantasy;Fantasy,Urban Fantasy;Paranormal,Vampires;Adult Fiction,Erotica;Short Stories;Paranormal,Shapeshifters",0.000778890395483175,0.778890395483175
Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,eng,191,2006,"Romance;Category Romance,Harlequin;Romance,Contemporary Romance;Harlequin,Harlequin Desire;Contemporary;Category Romance,Silhouette",1.979308181764E-05,0.01979308181764
Artesia Volume 1,Mark Smylie,3.98,eng,242,2011,"Sequential Art,Comics;Fantasy;Sequential Art,Graphic Novels;Fiction;Comics,Comic Book;Graphic Novels Comics",3.08859078912625E-05,0.0308859078912625
The Drift House: The First Voyage,Dale Peck,3.65,eng,618,2006,"Fantasy;Young Adult;Fiction;Childrens;Adventure;Science Fiction,Time Travel;Childrens,Middle Grade;Childrens,Juvenile;Speculative Fiction;Audiobook",0.000112668311885028,0.112668311885028
Through a Brazen Mirror,Delia Sherman/Cortney Skinner/Ellen Kushner,3.37,eng,116,2015,"Fantasy;Fiction;Historical;Historical,Historical Fiction;Fantasy,Fairy Tales;Novels;LGBT;LGBT,Queer;Romance,M M Romance",3.48010229760704E-06,0.00348010229760704
The Porcelain Dove,Delia Sherman,3.41,eng,206,1994,"Fantasy;Historical,Historical Fiction;Historical;Fiction;Cultural,France;Historical Fiction,Historical Fantasy;Fantasy,Fairy Tales;Fantasy Of Manners,Mannerpunk;Literature,18th Century;Science Fiction Fantasy",2.30556777216466E-05,0.0230556777216466
Interfictions: An Anthology of Interstitial Writing,Delia Sherman/Theodora Goss/K. Tempest Bradford/Karen Jordan Allen/Rachel Pollack/Veronica Schanoes/Mikal Trimm/Colin Greenland/Vandana Singh/Matthew Cheney/Léa Silhol/Adrián Ferrero/Holly Phillips/Catherynne M. Valente/Christopher Barzak/Leslie What/Anna Tambour/Joy Marchand/Jon Singer/Csilla Kleinheincz/Michael J. DeLuca,3.77,eng,229,2007,"Short Stories;Fantasy;Fiction;Anthologies;Speculative Fiction;Science Fiction;Magical Realism;Science Fiction Fantasy;Short Stories,Short Story Collection;Weird Fiction,New Weird",2.80583247744568E-05,0.0280583247744568
The Fall of the Kings (Riverside  #3),Ellen Kushner/Delia Sherman,3.65,eng,1869,2003,"Fantasy;Fiction;Romance,M M Romance;LGBT,Queer;LGBT,Gay;LGBT;Science Fiction Fantasy;Fantasy,Fantasy Of Manners;Romance;Fantasy Of Manners,Mannerpunk",0.000384768810279178,0.384768810279178
The Tangled Thread (Morland Dynasty  #10),Cynthia Harrod-Eagles,4.32,eng,305,1987,"Historical,Historical Fiction;Historical;Fiction;Romance;Romance,Historical Romance;Cultural,France",4.45888106880902E-05,0.0445888106880902
The Flood-Tide (Morland Dynasty  #9),Cynthia Harrod-Eagles,4.25,eng,318,1986,"Historical,Historical Fiction;Historical;Fiction;Romance,Historical Romance;Romance",4.74163938048959E-05,0.0474163938048959
The White Road (Morland Dynasty  #28),Cynthia Harrod-Eagles,4.27,eng,195,2006,"Historical,Historical Fiction;Historical;Fiction;War,World War I;Romance",2.06631073920418E-05,0.0206631073920418
The Maiden (The Morland Dynasty  #8),Cynthia Harrod-Eagles,4.27,eng,330,1985,"Historical,Historical Fiction;Historical;Fiction;Romance;Romance,Historical Romance;European Literature,British Literature",5.00264705281012E-05,0.0500264705281012
The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,4.18,eng,460,2001,"Historical,Historical Fiction;Historical;Fiction;European Literature,British Literature;Romance;Literature,17th Century;Romance,Historical Romance;War;Historical,Stuart",7.83023016961584E-05,0.0783023016961584
The Emperor (The Morland Dynasty  #11),Cynthia Harrod-Eagles,4.28,eng,261,1988,"Historical,Historical Fiction;Historical;Fiction;Romance",3.50185293696708E-05,0.0350185293696708
Confessions of a Pagan Nun,Kate Horsley,3.87,eng,1768,2002,"Historical,Historical Fiction;Fiction;Cultural,Ireland;Historical;Religion;Spirituality;Fantasy;Historical,Medieval;European Literature,Irish Literature;Religion,Paganism",0.000362800664525534,0.362800664525534
Westminster Abby,Micol Ostow,3.41,eng,1169,2005,"Young Adult;Travel;Fiction;Romance;Womens Fiction,Chick Lit;Realistic Fiction;Young Adult,Teen;Contemporary;European Literature,British Literature;Adventure",0.00023251433475887,0.23251433475887
Changelings,Anne McCaffrey/Elizabeth Ann Scarborough,3.77,en-US,1818,2006,"Science Fiction;Fantasy;Fiction;Science Fiction Fantasy;Young Adult;Space;Audiobook;Adult;Astronomy,Planets;Space,Space Opera",0.000373675984205556,0.373675984205556
Dragon's Fire (Pern  #19),Anne McCaffrey/Todd McCaffrey,3.98,eng,7923,2006,"Fantasy;Science Fiction;Fantasy,Dragons;Fiction;Science Fiction Fantasy;Adventure;Adult;Audiobook;Young Adult;Fantasy,Epic Fantasy",0.00170155251713624,1.70155251713624
Maelstrom,Anne McCaffrey/Elizabeth Ann Scarborough,3.88,eng,1088,2007,Science Fiction;Fantasy;Science Fiction Fantasy;Fiction;Adult;Young Adult;Audiobook;Space;Novels;Speculative Fiction,0.000214896316877235,0.214896316877235
The Mark of the Crown (Star Wars: Jedi Apprentice  #4),Jude Watson,3.73,eng,2319,1999,"Media Tie In,Star Wars;Science Fiction;Young Adult;Fiction;Fantasy;Childrens;Adventure;Childrens,Middle Grade;Media Tie In;Novels",0.000482646687399376,0.482646687399376
A Higher Justice (The Trials of Kit Shannon #5),James Scott Bell,4.26,eng,175,2003,"Christian Fiction;Historical,Historical Fiction;Historical;Mystery;Christian",1.6312979520033E-05,0.016312979520033
Plot & Structure: Techniques and Exercises for Crafting a Plot That Grips Readers from Start to Finish,James Scott Bell,4.1,eng,4480,2004,"Language,Writing;Nonfiction;Reference;Art,Crafts;How To;Self Help;Reference,Research;Adult;Textbooks;Art",0.000952678003969927,0.952678003969927
Deadlock,James Scott Bell,3.96,eng,327,2002,"Christian Fiction;Mystery;Fiction;Christian;Thriller,Legal Thriller;Suspense;Religion",0.0000493739513472999,0.0493739513472999
Breach of Promise,James Scott Bell,4,eng,368,2004,"Christian Fiction;Fiction;Christian;Thriller,Legal Thriller;Mystery;Thriller",5.82917134849179E-05,0.0582917134849179
Keats's Poetry and Prose,John Keats/Jeffrey N. Cox,4.3,eng,291,2008,"Poetry;Literature;Classics;Medievalism,Romanticism;Literature,19th Century;European Literature,British Literature",4.1543721177684E-05,0.041543721177684
A False Mirror (Inspector Ian Rutledge  #9),Charles Todd,4.02,eng,2519,2007,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;Audiobook",0.000526147966119464,0.526147966119464
Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,3.99,eng,5029,1999,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Detective;War,World War I",0.00107208901405657,1.07208901405657
A Cold Treachery (Inspector Ian Rutledge  #7),Charles Todd,4.15,eng,2997,2005,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Mystery,Detective;War,World War I;Thriller,Mystery Thriller",0.000630116022260474,0.630116022260474
The Murder Stone,Charles Todd,3.83,eng,1492,2004,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;War,World War I;European Literature,British Literature;Thriller,Mystery Thriller;Mystery,Crime;Suspense",0.000302768899891812,0.302768899891812
Legacy of the Dead (Inspector Ian Rutledge  #4),Charles Todd,4.15,eng,4081,2001,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;Mystery,Crime;Cultural,Scotland;European Literature,British Literature;Mystery,Detective;Thriller,Mystery Thriller",0.000865892952923351,0.865892952923351
A Fearsome Doubt (Inspector Ian Rutledge  #6),Charles Todd,4.04,eng,2815,2003,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;War,World War I",0.000590529858625194,0.590529858625194
Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,3.99,eng,3194,2002,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;Audiobook",0.000672964781799761,0.672964781799761
Search the Dark (Inspector Ian Rutledge  #3),Charles Todd,4.01,eng,3896,2000,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Detective;War,World War I",0.00082565427010727,0.82565427010727
Bill Bryson's African Diary,Bill Bryson,3.44,eng,264,2002,"Travel;Nonfiction;Cultural,Africa;Autobiography,Memoir;Humor;Eastern Africa,Kenya;Biography;Adventure;Travel,Travelogue;History",3.56710485504721E-05,0.0356710485504721
Hunters of Dune (Dune Chronicles  #7),Brian Herbert/Kevin J. Anderson,3.65,eng,10798,2006,"Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Space,Space Opera;Audiobook;Classics;Space;Adventure;Epic",0.00232688339873751,2.32688339873751
House Corrino (Prelude to Dune #3),Brian Herbert/Kevin J. Anderson,3.68,eng,12257,2002,"Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Space,Space Opera;Space;Adventure;Audiobook;Epic;Novels",0.00264422522700055,2.64422522700055
House Harkonnen (Prelude to Dune #2),Brian Herbert/Kevin J. Anderson,3.67,eng,13161,2001,"Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Space,Space Opera;Adventure;Space;Audiobook;Epic;Speculative Fiction",0.00284085100681535,2.84085100681535
Doctor Who: The Inside Story,Gary Russell,4.22,eng,273,2006,"Media Tie In,Doctor Who;Nonfiction;Media Tie In,Tv;Reference;Pop Culture,Fandom;Culture,Pop Culture",3.76286060928761E-05,0.0376286060928761
The Various,Steve Augarde,3.71,eng,825,2005,"Fantasy;Young Adult;Fiction;Childrens;Paranormal,Fairies;Childrens,Middle Grade;Adventure;European Literature,British Literature;Fantasy,Magic;Unfinished",0.000157692135360319,0.157692135360319
Truman Capote: In Which Various Friends  Enemies  Acquaintances  and Detractors Recall His Turbulent Career,George Plimpton,4.08,eng,908,1998,"Biography;Nonfiction;Biography Memoir;History;Autobiography,Memoir;Biography,Autobiography;Literature;LGBT,Queer;Literature,20th Century;American,Southern",0.000175745166029155,0.175745166029155
The Burnt Orange Heresy,Charles Willeford,3.9,eng,564,1999,"Fiction;Mystery,Crime;Mystery;Mystery,Noir;Art;Novels;Thriller;Literature,20th Century;Literature,American;Thriller,Mystery Thriller",0.000100922966630604,0.100922966630604
The Complete Stories of Robert Louis Stevenson: Strange Case of Dr. Jekyll and Mr. Hyde and Nineteen Other Tales,Robert Louis Stevenson/Barry Menikoff,4.13,eng,439,2002,"Classics;Fiction;Short Stories;Literature;Historical,Victorian;Horror;European Literature,British Literature;Earth,The World;Mystery;Gothic",7.37346674305491E-05,0.0737346674305491
A Child's Garden of Verses,Robert Louis Stevenson/Tasha Tudor,4.3,eng,22227,1999,"Poetry;Childrens;Classics;Childrens,Picture Books;Fiction;Literature;Literature,19th Century;Childrens,Juvenile;Academic,School;Young Adult",0.00481276397119693,4.81276397119693
Have Space Suit—Will Travel,Robert A. Heinlein,3.9,eng,23541,2005,"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Classics;Audiobook;Adventure;Space;Space,Space Opera;Fantasy",0.00509856737238791,5.09856737238791
Practicalities,Marguerite Duras/Barbara Bray,3.98,eng,226,1993,"Nonfiction;Writing,Essays;Cultural,France;Literature;Biography;Feminism;Autobiography,Memoir;Language,Writing;Womens;Literature,20th Century",2.74058055936554E-05,0.0274058055936554
Le ravissement de Lol V. Stein,Marguerite Duras,3.66,fre,485,1976,"Fiction;Cultural,France;Classics;European Literature,French Literature;Novels;Literature;Literary Fiction;Roman;Literature,20th Century;Womens",8.37399615361694E-05,0.0837399615361694
India Song,Marguerite Duras/Barbara Bray,3.57,eng,289,1994,"Plays;Fiction;Drama;Cultural,France;Contemporary;Literature;Literature,20th Century;Plays,Theatre;Classics;Modern",4.11087083904831E-05,0.0411087083904831
Clown,Quentin Blake,3.98,en-US,384,1998,"Childrens,Picture Books;Childrens;Adventure;Fiction;Fantasy;Art;Family;Graphic Novels Comics;European Literature,British Literature",6.17718157825249E-05,0.0617718157825249
The Camera (Ansel Adams Photography  #1),Ansel Adams/Robert Hardy Baker,4.16,eng,5961,1995,"Art,Photography;Art;Nonfiction;Reference;Art and Photography;Science;Education;How To;Computer Science,Technical;Classics",0.00127480497289218,1.27480497289218
The Negative (Ansel Adams Photography  #2),Ansel Adams/Robert Hardy Baker,4.4,en-US,1384,1995,"Art,Photography;Nonfiction;Art;Reference;Art and Photography;Culture,Film;Computer Science,Technical;Literature,American;Academic,Grad School;Art,Art Design",0.000279278209382965,0.279278209382965
The Print (Ansel Adams Photography  #3),Ansel Adams/Robert Hardy Baker,4.37,en-US,997,1995,"Art,Photography;Art;Nonfiction;Reference;Art and Photography;Science;Literature,American;How To",0.000195103235059595,0.195103235059595
What Would Machiavelli Do?: The Ends Justify the Meanness,Stanley Bing,3.45,eng,464,2004,"Business;Nonfiction;Politics;Humor;Philosophy;Psychology;Self Help;Leadership;History;Business,Management",7.91723272705601E-05,0.0791723272705601
William James: In the Maelstrom of American Modernism,Robert D. Richardson Jr.,4.25,eng,353,2006,"Biography;Philosophy;Psychology;History;Nonfiction;Biography Memoir;Religion;North American Hi...,American History;Science;Literature,American",5.50291175809113E-05,0.0550291175809113
The Wit and Wisdom of Abraham Lincoln: A Book of Quotations,Abraham Lincoln/Bob Blaisdell,4.15,eng,461,2005,"History;Nonfiction;Biography;Philosophy;Military History,Civil War;Politics;Reference;Humor;North American Hi...,American History;Politics,Presidents",7.85198080897588E-05,0.0785198080897588
Speeches and Writings 1832–1858,Abraham Lincoln/Don E. Fehrenbacher,4.36,eng,1180,1989,"History;Politics;Nonfiction;Military History,Civil War;Biography;North American Hi...,American History;Writing,Essays;Politics,Presidents;Reference;Literature,19th Century",0.000234906905088475,0.234906905088475
Selected Speeches and Writings,Abraham Lincoln/Gore Vidal,4.22,eng,172,1992,"History;Nonfiction;Politics;North American Hi...,American History;Biography;American,Americana;Classics;Academic,School;Philosophy;Military History,Civil War",1.56604603392317E-05,0.0156604603392317
George Eliot: The Last Victorian,Kathryn  Hughes,4.05,eng,176,2001,"Biography;Nonfiction;History;Historical,Victorian;Literature;Biography Memoir;Female Authors;Criticism;Literature,19th Century;European Literature,British Literature",1.65304859136334E-05,0.0165304859136334
The Mill on the Floss,George Eliot/A.S. Byatt,3.79,eng,41816,2003,"Classics;Fiction;Literature,19th Century;Literature;Historical,Victorian;Historical,Historical Fiction;European Literature,British Literature;Novels;Classics,Classic Literature;Literature,English Literature",0.00907349671543595,9.07349671543595
Scenes of Clerical Life,George Eliot/Thomas A. Noble,3.78,eng,2369,2002,"Classics;Fiction;Literature,19th Century;Historical,Victorian;Short Stories;Literature;European Literature,British Literature;Novels;Literature,English Literature;Historical,Historical Fiction",0.000493522007079398,0.493522007079398
Terry Jones' Medieval Lives,Terry Jones/Alan Ereira,4.02,eng,1950,2005,"History;Nonfiction;Historical,Medieval;Historical;History,Medieval History;Humor;European Literature,British Literature;History,European History;Reference;Biography",0.000402386828160814,0.402386828160814
Terry Jones' Fairy Tales,Terry Jones/Michael Foreman,4.25,eng,182,1993,"Fantasy;Childrens;Fantasy,Fairy Tales;Fiction;Short Stories;Humor;Childrens,Young Readers;Kids;Folklore",1.78355242752361E-05,0.0178355242752361
Some Ether,Nick Flynn,4.16,eng,1683,2000,"Poetry;Literature,American;Contemporary;Fiction",0.000344312621069496,0.344312621069496
The Trouble with Testosterone and Other Essays on the Biology of the Human Predicament,Robert M. Sapolsky,4.11,eng,1106,1998,"Science;Nonfiction;Psychology;Science,Biology;Writing,Essays;Biology,Neuroscience;Science,Popular Science;Anthropology;Health;Biology,Evolution",0.000218811431962043,0.218811431962043
Monkeyluv: And Other Essays on Our Lives as Animals,Robert M. Sapolsky,4.17,en-CA,1024,2006,"Science;Nonfiction;Psychology;Science,Biology;Writing,Essays;Anthropology;Animals;Biology,Neuroscience;Biology,Evolution;Science,Popular Science",0.000200975907686807,0.200975907686807
Lilly's Big Day,Kevin Henkes,4.2,en-US,3177,2006,"Childrens,Picture Books;Childrens;Fantasy;Fiction;Animals;Humor;Family;Childrens,Juvenile;Academic,School;Realistic Fiction",0.000669267173108554,0.669267173108554
Chester's Way,Kevin Henkes,4.22,eng,5218,1997,"Childrens,Picture Books;Childrens;Fiction;Animals;Fantasy;Humor;Academic,School;Kids;Childrens,Storytime;Realistic Fiction",0.00111319772244705,1.11319772244705
Julius  the Baby of the World,Kevin Henkes,4.28,eng,6697,1995,"Childrens,Picture Books;Childrens;Family;Animals;Fiction;Fantasy;Humor;Realistic Fiction;Academic,School;Childrens,Juvenile",0.0014348896785821,1.4348896785821
Interaction Ritual - Essays on Face-to-Face Behavior,Erving Goffman,4.05,eng,308,1982,"Sociology;Psychology;Nonfiction;Anthropology;Philosophy;Social Science;Language,Communication;Academic,Academia;Academic,School;Social",4.52413298688915E-05,0.0452413298688915
Study Bible: NIV,Anonymous,4.7,eng,4166,2002,"Christian;Religion;Nonfiction;Religion,Christianity;Reference;Spirituality;Religion,Theology;Classics;Christian,Christian Non Fiction;Religion,Faith",0.000884380996379389,0.884380996379389
My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh/Alexandra Ivy,3.73,eng,407,2003,"Romance;Romance,Paranormal Romance;Fantasy,Paranormal;Paranormal,Vampires;Romance,Historical Romance;Historical;Fantasy;Fiction;Historical,Regency;Adult",6.67744628353351E-05,0.066774462835335
Aesop's Fables,Aesop/Ann McGovern,4.05,eng,108,1963,"Classics;Fiction;Short Stories;Childrens;Fantasy;Literature;Fantasy,Mythology;Fantasy,Fairy Tales;Philosophy;Folklore",1.74005114880352E-06,0.00174005114880352
Conversations with Don DeLillo,Don DeLillo/Thomas DePietro,4.06,en-US,111,2005,Nonfiction;Biography;Criticism,2.39257032960484E-06,0.00239257032960484
Inventing America: Jefferson's Declaration of Independence,Garry Wills,3.93,eng,161,2002,"History;Nonfiction;North American Hi...,American History;Politics;Philosophy;Literature,American;Military History,American Revolution;Biography;Politics,Political Science;Presidents,Us Presidents",1.32678900096268E-05,0.0132678900096268
Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,eng,6876,2006,"History;Nonfiction;Military History,Civil War;North American Hi...,American History;Biography;Politics,Presidents;Politics;American History,American Civil War;War;Historical",0.00147382332303658,1.47382332303658
Venice: Lion City: The Religion of Empire,Garry Wills,3.76,eng,124,2002,"History;Cultural,Italy;Art;Geography,Cities;Nonfiction;Travel;Historical,Medieval;Religion;Reference,Research;Art,Art History",5.22015344641056E-06,0.00522015344641056
Catch That Pass!,Matt Christopher,3.91,eng,290,1989,"Sports,Sports;Realistic Fiction;Fiction;Football;Childrens;Young Adult",4.13262147840836E-05,0.0413262147840836
Divide and Conquer (Tom Clancy's Op-Center  #7),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.8,eng,2560,2000,"Thriller;Fiction;Spy Thriller,Espionage;Action;Adventure;War,Military Fiction;Suspense;Literary Fiction;Modern;Contemporary",0.000535065728257082,0.535065728257082
Death Match (Tom Clancy's Net Force Explorers  #18),Diane Duane/Tom Clancy/Steve Pieczenik,4.17,eng,136,2003,"Fiction;Adventure;Young Adult;Thriller,Mystery Thriller",7.83023016961584E-06,0.00783023016961584
Line of Control (Tom Clancy's Op-Center  #8),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.86,eng,3488,2001,"Fiction;Thriller;War,Military Fiction;Action;Adventure;Spy Thriller,Espionage;War;Politics,Government;Cultural,India;Business,Management",0.00073691166151829,0.73691166151829
Sea of Fire (Tom Clancy's Op-Center  #10),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.89,eng,1267,2003,"Fiction;Thriller;War,Military Fiction;Adventure;Spy Thriller,Espionage;Action;Thriller,Spy Thriller;Mystery;Mystery,Crime",0.000253829961331713,0.253829961331713
One is the Loneliest Number (Tom Clancy's Net Force Explorers  #3),Diane Duane/Tom Clancy/Steve Pieczenik,3.95,eng,452,1999,Fiction;Adventure;Science Fiction;Young Adult;Futuristic,7.65622505473549E-05,0.0765622505473549
